Country,State,District,City,Pincode,Urban_Rural
India,Bihar,Sheikhpura,Katihar,116296,Rural
India,Bihar,Sheikhpura,Katihar,115993,Urban
India,Bihar,Sheikhpura,Katihar,110385,Urban
India,Bihar,Sheikhpura,Katihar,118008,Urban
India,Bihar,Sheikhpura,Katihar,113603,Urban
India,Bihar,Sheikhpura,Motihari,116596,Rural
India,Bihar,Sheikhpura,Motihari,117391,Urban
India,Bihar,Sheikhpura,Motihari,111371,Urban
India,Bihar,Sheikhpura,Motihari,111404,Urban
India,Bihar,Sheikhpura,Motihari,113015,Rural
India,Bihar,Sheikhpura,Motihari,119851,Urban
India,Bihar,Sheikhpura,Chhapra,116525,Urban
India,Bihar,Sheikhpura,Chhapra,113969,Rural
India,Bihar,Sheikhpura,Chhapra,110060,Urban
India,Bihar,Sheikhpura,Chhapra,118281,Rural
India,Bihar,Sheikhpura,Arrah,113559,Urban
India,Bihar,Sheikhpura,Arrah,114070,Urban
India,Bihar,Sheikhpura,Arrah,113700,Urban
India,Bihar,Sheikhpura,Arrah,112152,Urban
India,Bihar,Sheikhpura,Arrah,119719,Rural
India,Bihar,Sheikhpura,Dehri,110760,Urban
India,Bihar,Sheikhpura,Dehri,112352,Rural
India,Bihar,Sheikhpura,Dehri,116726,Rural
India,Bihar,Sheikhpura,Dehri,111321,Urban
India,Bihar,Sheikhpura,Dehri,119780,Rural
India,Bihar,Sheikhpura,Dehri,110261,Urban
India,Bihar,Sheikhpura,Dehri,118354,Rural
India,Bihar,Sheikhpura,Hajipur,113473,Urban
India,Bihar,Sheikhpura,Hajipur,116940,Urban
India,Bihar,Sheikhpura,Hajipur,112382,Rural
India,Bihar,Sheikhpura,Hajipur,117265,Urban
India,Bihar,Sheikhpura,Hajipur,112454,Urban
India,Bihar,Sheikhpura,Hajipur,112299,Rural
India,Bihar,Sheikhpura,Hajipur,117767,Urban
India,Bihar,Sheikhpura,Purnia,114185,Urban
India,Bihar,Sheikhpura,Purnia,119235,Urban
India,Bihar,Sheikhpura,Purnia,114798,Urban
India,Bihar,Sheikhpura,Purnia,118698,Urban
India,Bihar,Sheikhpura,Purnia,116344,Urban
India,Bihar,Sheikhpura,Purnia,116837,Rural
India,Bihar,Sheikhpura,Purnia,117482,Rural
India,Bihar,Sheikhpura,Nawada,113185,Urban
India,Bihar,Sheikhpura,Nawada,112605,Rural
India,Bihar,Sheikhpura,Nawada,118309,Urban
India,Bihar,Sheikhpura,Nawada,115503,Urban
India,Bihar,Sheikhpura,Nawada,112735,Rural
India,Bihar,Sheikhpura,Nawada,117510,Urban
India,Bihar,Sheohar,Patna,110776,Rural
India,Bihar,Sheohar,Patna,116611,Urban
India,Bihar,Sheohar,Motihari,118431,Urban
India,Bihar,Sheohar,Motihari,113945,Rural
India,Bihar,Sheohar,Saharsa,110780,Urban
India,Bihar,Sheohar,Saharsa,115141,Rural
India,Bihar,Sheohar,Saharsa,111776,Urban
India,Bihar,Sheohar,Saharsa,119208,Rural
India,Bihar,Sheohar,Saharsa,119648,Urban
India,Bihar,Sheohar,Saharsa,110899,Urban
India,Bihar,Sheohar,Saharsa,110481,Urban
India,Bihar,Sheohar,Katihar,114642,Urban
India,Bihar,Sheohar,Katihar,114297,Rural
India,Bihar,Sheohar,Katihar,114725,Urban
India,Bihar,Sheohar,Katihar,113637,Urban
India,Bihar,Sheohar,Katihar,119031,Urban
India,Bihar,Sheohar,Katihar,114415,Urban
India,Bihar,Sheohar,Katihar,119663,Urban
India,Bihar,Sheohar,Jehanabad,119315,Urban
India,Bihar,Sheohar,Jehanabad,117684,Urban
India,Bihar,Sheohar,Jehanabad,115092,Urban
India,Bihar,Sheohar,Jehanabad,118648,Urban
India,Bihar,Sheohar,Jehanabad,116696,Urban
India,Bihar,Sheohar,Jehanabad,114806,Urban
India,Bihar,Sheohar,Jehanabad,116740,Rural
India,Bihar,Sheohar,Jehanabad,114971,Urban
India,Bihar,Sheohar,Begusarai,118515,Urban
India,Bihar,Sheohar,Begusarai,113368,Urban
India,Bihar,Sheohar,Begusarai,114555,Rural
India,Bihar,Sheohar,Begusarai,114902,Rural
India,Bihar,Sheohar,Begusarai,110936,Rural
India,Bihar,Sheohar,Begusarai,110367,Rural
India,Bihar,Sheohar,Begusarai,116688,Urban
India,Bihar,Sheohar,Begusarai,114508,Urban
India,Bihar,Sheohar,Kishanganj,119152,Rural
India,Bihar,Sheohar,Kishanganj,116226,Urban
India,Bihar,Sheohar,Sitamarhi,110326,Urban
India,Bihar,Sheohar,Sitamarhi,117926,Urban
India,Bihar,Sitamarhi,Motihari,113498,Urban
India,Bihar,Sitamarhi,Motihari,119237,Urban
India,Bihar,Sitamarhi,Motihari,112261,Urban
India,Bihar,Sitamarhi,Motihari,113477,Rural
India,Bihar,Sitamarhi,Motihari,111432,Urban
India,Bihar,Sitamarhi,Motihari,117637,Urban
India,Bihar,Sitamarhi,Motihari,115347,Urban
India,Bihar,Sitamarhi,Motihari,117544,Rural
India,Bihar,Sitamarhi,Siwan,118620,Rural
India,Bihar,Sitamarhi,Siwan,116580,Urban
India,Bihar,Sitamarhi,Siwan,115224,Urban
India,Bihar,Sitamarhi,Buxar,110334,Urban
India,Bihar,Sitamarhi,Buxar,115931,Urban
India,Bihar,Sitamarhi,Jehanabad,112820,Rural
India,Bihar,Sitamarhi,Jehanabad,114384,Urban
India,Bihar,Sitamarhi,Jehanabad,116762,Urban
India,Bihar,Sitamarhi,Jehanabad,113654,Urban
India,Bihar,Sitamarhi,Jehanabad,111742,Urban
India,Bihar,Sitamarhi,Jehanabad,117819,Rural
India,Bihar,Sitamarhi,Jehanabad,113261,Rural
India,Bihar,Sitamarhi,Jehanabad,111660,Urban
India,Bihar,Sitamarhi,Begusarai,113510,Urban
India,Bihar,Sitamarhi,Begusarai,114447,Urban
India,Bihar,Sitamarhi,Begusarai,119867,Urban
India,Bihar,Sitamarhi,Begusarai,118701,Urban
India,Bihar,Sitamarhi,Begusarai,119998,Rural
India,Bihar,Sitamarhi,Sitamarhi,113643,Urban
India,Bihar,Sitamarhi,Sitamarhi,119951,Urban
India,Bihar,Sitamarhi,Hajipur,112220,Rural
India,Bihar,Sitamarhi,Hajipur,115684,Urban
India,Bihar,Sitamarhi,Hajipur,118022,Urban
India,Bihar,Sitamarhi,Hajipur,114131,Rural
India,Bihar,Sitamarhi,Hajipur,116483,Rural
India,Bihar,Sitamarhi,Hajipur,112050,Urban
India,Bihar,Sitamarhi,Hajipur,112579,Urban
India,Bihar,Sitamarhi,Aurangabad,113258,Urban
India,Bihar,Sitamarhi,Aurangabad,112291,Rural
India,Bihar,Sitamarhi,Purnia,111039,Urban
India,Bihar,Sitamarhi,Purnia,111394,Rural
India,Bihar,Sitamarhi,Purnia,112910,Urban
India,Bihar,Sitamarhi,Bettiah,112325,Urban
India,Bihar,Sitamarhi,Bettiah,115865,Urban
India,Bihar,Siwan,Bagaha,116487,Urban
India,Bihar,Siwan,Bagaha,111978,Urban
India,Bihar,Siwan,Bagaha,113833,Urban
India,Bihar,Siwan,Bagaha,112289,Urban
India,Bihar,Siwan,Bagaha,116139,Urban
India,Bihar,Siwan,Bagaha,113069,Rural
India,Bihar,Siwan,Bagaha,113344,Rural
India,Bihar,Siwan,Jehanabad,119827,Urban
India,Bihar,Siwan,Jehanabad,111265,Urban
India,Bihar,Siwan,Jehanabad,114549,Urban
India,Bihar,Siwan,Jehanabad,112894,Urban
India,Bihar,Siwan,Sasaram,116699,Rural
India,Bihar,Siwan,Sasaram,111242,Urban
India,Bihar,Siwan,Nawada,116394,Rural
India,Bihar,Siwan,Nawada,115467,Urban
India,Bihar,Siwan,Nawada,119387,Urban
India,Bihar,Siwan,Siwan,116155,Urban
India,Bihar,Siwan,Siwan,113174,Urban
India,Bihar,Siwan,Siwan,111339,Urban
India,Bihar,Siwan,Siwan,111118,Urban
India,Bihar,Siwan,Siwan,118524,Urban
India,Bihar,Siwan,Siwan,117136,Urban
India,Bihar,Siwan,Siwan,119294,Rural
India,Bihar,Siwan,Patna,119896,Urban
India,Bihar,Siwan,Patna,112030,Urban
India,Bihar,Siwan,Patna,118101,Urban
India,Bihar,Siwan,Patna,111278,Urban
India,Bihar,Siwan,Patna,116603,Urban
India,Bihar,Siwan,Patna,119788,Urban
India,Bihar,Siwan,Kishanganj,114158,Rural
India,Bihar,Siwan,Kishanganj,111568,Urban
India,Bihar,Siwan,Kishanganj,111586,Rural
India,Bihar,Siwan,Purnia,116027,Urban
India,Bihar,Siwan,Purnia,117186,Urban
India,Bihar,Siwan,Purnia,116993,Urban
India,Bihar,Siwan,Sitamarhi,115499,Rural
India,Bihar,Siwan,Sitamarhi,111821,Urban
India,Bihar,Siwan,Sitamarhi,112872,Rural
India,Bihar,Siwan,Sitamarhi,110841,Rural
India,Bihar,Siwan,Sitamarhi,119222,Urban
India,Bihar,Siwan,Motihari,117695,Urban
India,Bihar,Siwan,Motihari,111035,Urban
India,Bihar,Siwan,Motihari,114410,Urban
India,Bihar,Siwan,Motihari,119371,Rural
India,Bihar,Siwan,Motihari,114764,Rural
India,Bihar,Siwan,Jamalpur,117349,Urban
India,Bihar,Siwan,Jamalpur,110680,Rural
India,Bihar,Siwan,Jamalpur,115905,Urban
India,Bihar,Siwan,Jamalpur,110746,Urban
India,Bihar,Siwan,Arrah,119431,Urban
India,Bihar,Siwan,Arrah,117563,Rural
India,Bihar,Supaul,Bettiah,111156,Urban
India,Bihar,Supaul,Bettiah,118365,Urban
India,Bihar,Supaul,Bettiah,115763,Rural
India,Bihar,Supaul,Bettiah,110914,Urban
India,Bihar,Supaul,Bettiah,117384,Rural
India,Bihar,Supaul,Bagaha,118198,Urban
India,Bihar,Supaul,Bagaha,119292,Urban
India,Bihar,Supaul,Bagaha,118537,Urban
India,Bihar,Supaul,Bagaha,118905,Urban
India,Bihar,Supaul,Bagaha,115965,Rural
India,Bihar,Supaul,Bagaha,113997,Rural
India,Bihar,Supaul,Bagaha,116083,Rural
India,Bihar,Supaul,Arrah,112090,Rural
India,Bihar,Supaul,Arrah,116478,Urban
India,Bihar,Supaul,Arrah,113536,Urban
India,Bihar,Supaul,Arrah,110355,Urban
India,Bihar,Supaul,Sasaram,110365,Rural
India,Bihar,Supaul,Sasaram,114450,Urban
India,Bihar,Supaul,Sasaram,116440,Urban
India,Bihar,Supaul,Sasaram,110184,Rural
India,Bihar,Supaul,Sasaram,118113,Rural
India,Bihar,Supaul,Sasaram,116446,Urban
India,Bihar,Supaul,Sasaram,114839,Urban
India,Bihar,Supaul,Katihar,114207,Urban
India,Bihar,Supaul,Katihar,117381,Rural
India,Bihar,Supaul,Katihar,118604,Rural
India,Bihar,Supaul,Katihar,117497,Urban
India,Bihar,Supaul,Katihar,114633,Urban
India,Bihar,Supaul,Gaya,116531,Urban
India,Bihar,Supaul,Gaya,116126,Rural
India,Bihar,Supaul,Gaya,113549,Urban
India,Bihar,Supaul,Gaya,117734,Urban
India,Bihar,Supaul,Gaya,111441,Urban
India,Bihar,Supaul,Gaya,113606,Urban
India,Bihar,Supaul,Gaya,114775,Urban
India,Bihar,Supaul,Gaya,119899,Urban
India,Bihar,Supaul,Dehri,114981,Urban
India,Bihar,Supaul,Dehri,113353,Urban
India,Bihar,Supaul,Dehri,116591,Rural
India,Bihar,Supaul,Dehri,110690,Urban
India,Bihar,Supaul,Purnia,115097,Urban
India,Bihar,Supaul,Purnia,116623,Urban
India,Bihar,Supaul,Purnia,115077,Urban
India,Bihar,Supaul,Purnia,115791,Urban
India,Bihar,Supaul,Purnia,114852,Rural
India,Bihar,Vaishali,Sitamarhi,111494,Rural
India,Bihar,Vaishali,Sitamarhi,115295,Rural
India,Bihar,Vaishali,Sitamarhi,112533,Urban
India,Bihar,Vaishali,Sitamarhi,110836,Urban
India,Bihar,Vaishali,Dehri,110706,Urban
India,Bihar,Vaishali,Dehri,111288,Urban
India,Bihar,Vaishali,Dehri,112630,Urban
India,Bihar,Vaishali,Dehri,116159,Urban
India,Bihar,Vaishali,Dehri,110630,Rural
India,Bihar,Vaishali,Dehri,114437,Urban
India,Bihar,Vaishali,Dehri,112005,Urban
India,Bihar,Vaishali,Dehri,116787,Urban
India,Bihar,Vaishali,Darbhanga,110746,Urban
India,Bihar,Vaishali,Darbhanga,113890,Urban
India,Bihar,Vaishali,Darbhanga,116790,Urban
India,Bihar,Vaishali,Darbhanga,111471,Rural
India,Bihar,Vaishali,Siwan,119558,Rural
India,Bihar,Vaishali,Siwan,115351,Urban
India,Bihar,Vaishali,Siwan,112916,Urban
India,Bihar,Vaishali,Siwan,112502,Urban
India,Bihar,Vaishali,Siwan,113281,Urban
India,Bihar,Vaishali,Siwan,115756,Rural
India,Bihar,Vaishali,Siwan,118292,Rural
India,Bihar,Vaishali,Siwan,114362,Urban
India,Bihar,Vaishali,Motihari,110428,Rural
India,Bihar,Vaishali,Motihari,115756,Urban
India,Bihar,Vaishali,Motihari,118995,Urban
India,Bihar,Vaishali,Motihari,119772,Urban
India,Bihar,Vaishali,Motihari,119593,Rural
India,Bihar,Vaishali,Kishanganj,110346,Urban
India,Bihar,Vaishali,Kishanganj,116305,Urban
India,Bihar,Vaishali,Kishanganj,118224,Rural
India,Bihar,Vaishali,Kishanganj,113411,Urban
India,Bihar,Vaishali,Purnia,114942,Urban
India,Bihar,Vaishali,Purnia,118243,Rural
India,Bihar,West Champaran,Bihar Sharif,116382,Urban
India,Bihar,West Champaran,Bihar Sharif,115858,Rural
India,Bihar,West Champaran,Bihar Sharif,116341,Rural
India,Bihar,West Champaran,Bihar Sharif,118225,Urban
India,Bihar,West Champaran,Bihar Sharif,114109,Urban
India,Bihar,West Champaran,Bihar Sharif,116516,Rural
India,Bihar,West Champaran,Sitamarhi,117429,Rural
India,Bihar,West Champaran,Sitamarhi,113860,Urban
India,Bihar,West Champaran,Sitamarhi,111725,Urban
India,Bihar,West Champaran,Sitamarhi,114962,Urban
India,Bihar,West Champaran,Sitamarhi,119103,Urban
India,Bihar,West Champaran,Sitamarhi,113545,Urban
India,Bihar,West Champaran,Sitamarhi,112218,Urban
India,Bihar,West Champaran,Sitamarhi,115432,Rural
India,Bihar,West Champaran,Patna,114996,Urban
India,Bihar,West Champaran,Patna,111839,Rural
India,Bihar,West Champaran,Patna,113254,Rural
India,Bihar,West Champaran,Patna,117330,Urban
India,Bihar,West Champaran,Patna,115034,Urban
India,Bihar,West Champaran,Aurangabad,112234,Urban
India,Bihar,West Champaran,Aurangabad,115477,Urban
India,Bihar,West Champaran,Aurangabad,111376,Urban
India,Bihar,West Champaran,Aurangabad,116481,Urban
India,Bihar,West Champaran,Aurangabad,119166,Urban
India,Bihar,West Champaran,Aurangabad,117055,Urban
India,Bihar,West Champaran,Purnia,114985,Urban
India,Bihar,West Champaran,Purnia,116237,Urban
India,Bihar,West Champaran,Purnia,110630,Urban
India,Bihar,West Champaran,Purnia,119667,Urban
India,Bihar,West Champaran,Munger,114724,Urban
India,Bihar,West Champaran,Munger,119682,Urban
India,Bihar,West Champaran,Bettiah,112929,Urban
India,Bihar,West Champaran,Bettiah,115046,Urban
India,Bihar,West Champaran,Bettiah,112335,Rural
India,Bihar,West Champaran,Bettiah,113893,Rural
India,Bihar,West Champaran,Bettiah,119688,Urban
India,Bihar,West Champaran,Bettiah,112559,Urban
India,Bihar,West Champaran,Bettiah,115947,Rural
India,Bihar,West Champaran,Bettiah,114863,Urban
India,Bihar,West Champaran,Saharsa,113236,Urban
India,Bihar,West Champaran,Saharsa,119374,Rural
India,Bihar,West Champaran,Saharsa,110950,Urban
India,Bihar,West Champaran,Saharsa,114706,Urban
India,Bihar,West Champaran,Saharsa,113492,Urban
India,Bihar,West Champaran,Saharsa,114312,Urban
India,Bihar,West Champaran,Saharsa,110334,Urban
India,Chhattisgarh,Balod,Raigarh,114069,Urban
India,Chhattisgarh,Balod,Raigarh,113428,Urban
India,Chhattisgarh,Balod,Raigarh,111130,Urban
India,Chhattisgarh,Balod,Raigarh,119560,Rural
India,Chhattisgarh,Balod,Raigarh,114834,Urban
India,Chhattisgarh,Balod,Raigarh,119671,Urban
India,Chhattisgarh,Balod,Raigarh,114707,Rural
India,Chhattisgarh,Balod,Raigarh,117282,Urban
India,Chhattisgarh,Balod,Bhilai,112219,Urban
India,Chhattisgarh,Balod,Bhilai,117022,Urban
India,Chhattisgarh,Balod,Bhilai,110772,Urban
India,Chhattisgarh,Balod,Bhilai,114500,Rural
India,Chhattisgarh,Balod,Dhamtari,114373,Urban
India,Chhattisgarh,Balod,Dhamtari,119138,Urban
India,Chhattisgarh,Balod,Mungeli,112376,Urban
India,Chhattisgarh,Balod,Mungeli,112326,Rural
India,Chhattisgarh,Balod,Durg,114900,Rural
India,Chhattisgarh,Balod,Durg,114963,Urban
India,Chhattisgarh,Balod,Durg,115173,Rural
India,Chhattisgarh,Balod,Durg,114089,Rural
India,Chhattisgarh,Balod,Durg,110062,Urban
India,Chhattisgarh,Balod,Janjgir,110946,Urban
India,Chhattisgarh,Balod,Janjgir,113409,Urban
India,Chhattisgarh,Balod,Janjgir,118817,Urban
India,Chhattisgarh,Balod,Janjgir,118037,Rural
India,Chhattisgarh,Balod,Janjgir,119024,Urban
India,Chhattisgarh,Balod,Mahasamund,118593,Urban
India,Chhattisgarh,Balod,Mahasamund,112387,Urban
India,Chhattisgarh,Balod,Mahasamund,113192,Urban
India,Chhattisgarh,Balod,Mahasamund,119503,Urban
India,Chhattisgarh,Balod,Mahasamund,118465,Urban
India,Chhattisgarh,Balod,Mahasamund,113292,Urban
India,Chhattisgarh,Balod,Tilda Newra,118552,Urban
India,Chhattisgarh,Balod,Tilda Newra,113800,Rural
India,Chhattisgarh,Balod,Tilda Newra,111219,Urban
India,Chhattisgarh,Balod,Tilda Newra,116337,Urban
India,Chhattisgarh,Balod,Tilda Newra,117113,Urban
India,Chhattisgarh,Balod,Tilda Newra,116037,Urban
India,Chhattisgarh,Balod,Tilda Newra,111101,Urban
India,Chhattisgarh,Balod,Tilda Newra,113778,Urban
India,Chhattisgarh,Balod,Raipur,118833,Urban
India,Chhattisgarh,Balod,Raipur,118097,Urban
India,Chhattisgarh,Balod,Raipur,117966,Urban
India,Chhattisgarh,Balod,Raipur,112170,Urban
India,Chhattisgarh,Balod,Raipur,119300,Rural
India,Chhattisgarh,Balod,Raipur,113938,Urban
India,Chhattisgarh,Balod,Raipur,119129,Urban
India,Chhattisgarh,Balod,Bhatapara,118242,Urban
India,Chhattisgarh,Balod,Bhatapara,113227,Urban
India,Chhattisgarh,Balod,Bilaspur,114389,Rural
India,Chhattisgarh,Balod,Bilaspur,117872,Urban
India,Chhattisgarh,Balod,Bilaspur,114841,Rural
India,Chhattisgarh,Baloda Bazar,Kanker,117712,Rural
India,Chhattisgarh,Baloda Bazar,Kanker,111577,Urban
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,113246,Rural
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,118545,Urban
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,119672,Urban
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,112329,Urban
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,118561,Rural
India,Chhattisgarh,Baloda Bazar,Dalli-Rajhara,110171,Urban
India,Chhattisgarh,Baloda Bazar,Tilda Newra,119078,Rural
India,Chhattisgarh,Baloda Bazar,Tilda Newra,119789,Urban
India,Chhattisgarh,Baloda Bazar,Tilda Newra,113866,Urban
India,Chhattisgarh,Baloda Bazar,Tilda Newra,113783,Rural
India,Chhattisgarh,Baloda Bazar,Tilda Newra,115343,Urban
India,Chhattisgarh,Baloda Bazar,Mungeli,112544,Urban
India,Chhattisgarh,Baloda Bazar,Mungeli,114280,Urban
India,Chhattisgarh,Baloda Bazar,Mungeli,115765,Urban
India,Chhattisgarh,Baloda Bazar,Mungeli,112692,Urban
India,Chhattisgarh,Baloda Bazar,Mungeli,113548,Urban
India,Chhattisgarh,Baloda Bazar,Bhatapara,116742,Rural
India,Chhattisgarh,Baloda Bazar,Bhatapara,119137,Urban
India,Chhattisgarh,Baloda Bazar,Bhatapara,111822,Rural
India,Chhattisgarh,Baloda Bazar,Naila Janjgir,114262,Urban
India,Chhattisgarh,Baloda Bazar,Naila Janjgir,112210,Urban
India,Chhattisgarh,Baloda Bazar,Naila Janjgir,111713,Rural
India,Chhattisgarh,Baloda Bazar,Naila Janjgir,114216,Urban
India,Chhattisgarh,Baloda Bazar,Naila Janjgir,119371,Rural
India,Chhattisgarh,Baloda Bazar,Korba,114888,Urban
India,Chhattisgarh,Baloda Bazar,Korba,115395,Urban
India,Chhattisgarh,Baloda Bazar,Korba,113342,Urban
India,Chhattisgarh,Baloda Bazar,Korba,117747,Rural
India,Chhattisgarh,Baloda Bazar,Korba,116940,Urban
India,Chhattisgarh,Baloda Bazar,Jagdalpur,114184,Urban
India,Chhattisgarh,Baloda Bazar,Jagdalpur,112782,Rural
India,Chhattisgarh,Baloda Bazar,Jagdalpur,119358,Urban
India,Chhattisgarh,Baloda Bazar,Jagdalpur,115751,Rural
India,Chhattisgarh,Baloda Bazar,Jagdalpur,110248,Urban
India,Chhattisgarh,Baloda Bazar,Raigarh,110992,Urban
India,Chhattisgarh,Baloda Bazar,Raigarh,115648,Urban
India,Chhattisgarh,Baloda Bazar,Raigarh,116156,Urban
India,Chhattisgarh,Balrampur,Tilda Newra,111131,Urban
India,Chhattisgarh,Balrampur,Tilda Newra,114594,Rural
India,Chhattisgarh,Balrampur,Tilda Newra,117051,Urban
India,Chhattisgarh,Balrampur,Tilda Newra,113559,Rural
India,Chhattisgarh,Balrampur,Tilda Newra,114158,Urban
India,Chhattisgarh,Balrampur,Tilda Newra,117083,Rural
India,Chhattisgarh,Balrampur,Tilda Newra,114733,Urban
India,Chhattisgarh,Balrampur,Tilda Newra,113034,Urban
India,Chhattisgarh,Balrampur,Durg,115373,Urban
India,Chhattisgarh,Balrampur,Durg,113432,Urban
India,Chhattisgarh,Balrampur,Durg,118531,Urban
India,Chhattisgarh,Balrampur,Durg,119485,Urban
India,Chhattisgarh,Balrampur,Durg,117437,Urban
India,Chhattisgarh,Balrampur,Raipur,112717,Urban
India,Chhattisgarh,Balrampur,Raipur,114195,Urban
India,Chhattisgarh,Balrampur,Raipur,114246,Rural
India,Chhattisgarh,Balrampur,Dhamtari,113125,Urban
India,Chhattisgarh,Balrampur,Dhamtari,119029,Urban
India,Chhattisgarh,Balrampur,Dhamtari,114525,Rural
India,Chhattisgarh,Balrampur,Dhamtari,114077,Urban
India,Chhattisgarh,Balrampur,Ambikapur,113279,Urban
India,Chhattisgarh,Balrampur,Ambikapur,111209,Urban
India,Chhattisgarh,Balrampur,Chirmiri,117633,Urban
India,Chhattisgarh,Balrampur,Chirmiri,119974,Rural
India,Chhattisgarh,Balrampur,Chirmiri,114649,Urban
India,Chhattisgarh,Balrampur,Chirmiri,112861,Rural
India,Chhattisgarh,Balrampur,Chirmiri,114599,Rural
India,Chhattisgarh,Bastar,Kanker,110722,Urban
India,Chhattisgarh,Bastar,Kanker,116453,Urban
India,Chhattisgarh,Bastar,Kanker,110203,Urban
India,Chhattisgarh,Bastar,Kanker,116057,Urban
India,Chhattisgarh,Bastar,Kanker,117611,Urban
India,Chhattisgarh,Bastar,Kanker,115821,Rural
India,Chhattisgarh,Bastar,Kanker,113475,Urban
India,Chhattisgarh,Bastar,Naila Janjgir,111712,Urban
India,Chhattisgarh,Bastar,Naila Janjgir,116683,Urban
India,Chhattisgarh,Bastar,Naila Janjgir,111113,Urban
India,Chhattisgarh,Bastar,Naila Janjgir,119884,Urban
India,Chhattisgarh,Bastar,Raipur,117014,Rural
India,Chhattisgarh,Bastar,Raipur,116465,Urban
India,Chhattisgarh,Bastar,Raipur,110298,Urban
India,Chhattisgarh,Bastar,Dhamtari,115248,Rural
India,Chhattisgarh,Bastar,Dhamtari,119900,Urban
India,Chhattisgarh,Bastar,Dhamtari,114602,Urban
India,Chhattisgarh,Bastar,Dhamtari,110194,Urban
India,Chhattisgarh,Bastar,Dhamtari,119454,Urban
India,Chhattisgarh,Bastar,Dhamtari,111140,Urban
India,Chhattisgarh,Bastar,Raigarh,115700,Urban
India,Chhattisgarh,Bastar,Raigarh,116051,Rural
India,Chhattisgarh,Bastar,Raigarh,119605,Urban
India,Chhattisgarh,Bastar,Raigarh,116905,Urban
India,Chhattisgarh,Bastar,Raigarh,118068,Rural
India,Chhattisgarh,Bastar,Raigarh,111472,Urban
India,Chhattisgarh,Bastar,Durg,114991,Rural
India,Chhattisgarh,Bastar,Durg,113388,Urban
India,Chhattisgarh,Bastar,Manendragarh,115533,Rural
India,Chhattisgarh,Bastar,Manendragarh,118771,Urban
India,Chhattisgarh,Bastar,Manendragarh,116835,Rural
India,Chhattisgarh,Bastar,Manendragarh,110950,Urban
India,Chhattisgarh,Bastar,Bhatapara,118036,Rural
India,Chhattisgarh,Bastar,Bhatapara,115023,Urban
India,Chhattisgarh,Bastar,Bhatapara,116885,Urban
India,Chhattisgarh,Bastar,Dalli-Rajhara,111234,Urban
India,Chhattisgarh,Bastar,Dalli-Rajhara,114042,Urban
India,Chhattisgarh,Bastar,Dalli-Rajhara,117092,Rural
India,Chhattisgarh,Bastar,Dalli-Rajhara,110951,Urban
India,Chhattisgarh,Bastar,Dalli-Rajhara,114101,Urban
India,Chhattisgarh,Bemetara,Chirmiri,112258,Urban
India,Chhattisgarh,Bemetara,Chirmiri,111815,Urban
India,Chhattisgarh,Bemetara,Chirmiri,113486,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,116530,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,111369,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,114587,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,112874,Rural
India,Chhattisgarh,Bemetara,Jagdalpur,118972,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,112787,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,111128,Urban
India,Chhattisgarh,Bemetara,Jagdalpur,111478,Rural
India,Chhattisgarh,Bemetara,Durg,118201,Rural
India,Chhattisgarh,Bemetara,Durg,118488,Rural
India,Chhattisgarh,Bemetara,Durg,118234,Rural
India,Chhattisgarh,Bemetara,Durg,119560,Urban
India,Chhattisgarh,Bemetara,Durg,117912,Rural
India,Chhattisgarh,Bemetara,Durg,114511,Urban
India,Chhattisgarh,Bemetara,Durg,115298,Urban
India,Chhattisgarh,Bemetara,Rajnandgaon,110103,Rural
India,Chhattisgarh,Bemetara,Rajnandgaon,110499,Rural
India,Chhattisgarh,Bemetara,Rajnandgaon,118044,Urban
India,Chhattisgarh,Bemetara,Rajnandgaon,112259,Rural
India,Chhattisgarh,Bemetara,Rajnandgaon,110362,Urban
India,Chhattisgarh,Bemetara,Rajnandgaon,114678,Urban
India,Chhattisgarh,Bemetara,Mungeli,116437,Urban
India,Chhattisgarh,Bemetara,Mungeli,118956,Urban
India,Chhattisgarh,Bemetara,Mungeli,113863,Rural
India,Chhattisgarh,Bemetara,Mungeli,115304,Rural
India,Chhattisgarh,Bemetara,Mungeli,117302,Urban
India,Chhattisgarh,Bemetara,Mungeli,115067,Urban
India,Chhattisgarh,Bemetara,Mungeli,117370,Rural
India,Chhattisgarh,Bemetara,Mungeli,110509,Urban
India,Chhattisgarh,Bemetara,Korba,117180,Urban
India,Chhattisgarh,Bemetara,Korba,116246,Rural
