Country,State,District,City,Area,Pincode,Property_Type,Avg_Price_Per_SqFt_INR,Urban_Rural
India,Assam,Udalguri,Haflong,North Extension,110048,Plot,2039,Rural
India,Assam,Udalguri,Haflong,South Avenue,114491,Independent House,982,Rural
India,Assam,Udalguri,Kokrajhar,New Town,117180,Villa,2455,Urban
India,Assam,Udalguri,Kokrajhar,South Park,110201,Independent House,6585,Urban
India,Assam,Udalguri,Bongaigaon,South Extension,119034,Plot,4704,Urban
India,Assam,Udalguri,Bongaigaon,Central Avenue,114443,Villa,856,Rural
India,Assam,Udalguri,Bongaigaon,City Centre,111208,Duplex,6046,Urban
India,Assam,Udalguri,Tezpur,Central Park,117348,Villa,3208,Urban
India,Assam,Udalguri,Tezpur,Central Extension,113897,Independent House,3544,Urban
India,Assam,Udalguri,Tezpur,Civil Lines,118652,Independent House,6228,Urban
India,Assam,Udalguri,Silchar,Cantonment,116543,Plot,2038,Rural
India,Assam,Udalguri,Silchar,Old Town,114118,Plot,6529,Urban
India,Assam,Udalguri,Silchar,New Town,111710,Apartment,1051,Rural
India,Assam,Udalguri,Jorhat,City Centre,119583,Apartment,4661,Urban
India,Assam,Udalguri,Jorhat,Model Town,116774,Independent House,4825,Urban
India,Assam,Udalguri,Sivasagar,Railway Colony,115719,Plot,5789,Urban
India,Assam,Udalguri,Sivasagar,Collectorate Area,113497,Apartment,4673,Urban
India,Assam,Udalguri,Sivasagar,Court Area,117062,Duplex,1278,Rural
India,Assam,Udalguri,Tinsukia,Secretariat,110448,Independent House,5894,Urban
India,Assam,Udalguri,Tinsukia,Gandhi Nagar,110622,Plot,1196,Rural
India,Assam,Udalguri,Tinsukia,Nehru Nagar,110339,Duplex,2866,Urban
India,Assam,Udalguri,Tinsukia,Ambedkar Nagar,114766,Apartment,5061,Urban
India,Assam,Udalguri,Tinsukia,Rajaji Nagar,111199,Apartment,2739,Urban
India,Assam,Udalguri,Tinsukia,Anna Nagar,111821,Apartment,6059,Urban
India,Assam,Udalguri,Tinsukia,Subhash Nagar,112314,Apartment,7328,Urban
India,Assam,Udalguri,Mangaldoi,Netaji Nagar,110994,Independent House,6550,Urban
India,Assam,Udalguri,Mangaldoi,Indira Nagar,115472,Independent House,3692,Urban
India,Assam,Udalguri,Mangaldoi,Rajiv Nagar,117604,Plot,6840,Urban
India,Assam,Udalguri,Dhubri,Sardar Puram,117053,Independent House,6440,Urban
India,Assam,Udalguri,Dhubri,Lal Bahadur Colony,119383,Independent House,3577,Urban
India,Assam,Udalguri,Dhubri,Jawaharlal Layout,111692,Duplex,4369,Urban
India,Assam,Udalguri,Barpeta,Tilak Nagar,116997,Duplex,2058,Urban
India,Assam,Udalguri,Barpeta,Vivekananda Colony,119679,Villa,7555,Urban
India,Assam,Udalguri,Barpeta,Tagore Town,118505,Duplex,2035,Rural
India,Assam,Udalguri,Barpeta,Patel Nagar,118280,Apartment,3411,Urban
India,Assam,Udalguri,Barpeta,Shastri Nagar,117691,Apartment,1860,Rural
India,Assam,Udalguri,Nalbari,Azad Nagar,119436,Independent House,2905,Urban
India,Assam,Udalguri,Nalbari,Bose Road,118756,Plot,5554,Urban
India,Assam,Udalguri,Nalbari,Ram Nagar,110824,Apartment,2335,Rural
India,Assam,Udalguri,Nalbari,Krishna Colony,115354,Villa,3177,Urban
India,Assam,Udalguri,Nalbari,Shiva Nagar,114641,Plot,7047,Urban
India,Assam,Udalguri,Nalbari,Vishnu Layout,114440,Villa,1883,Rural
India,Assam,Udalguri,Nalbari,Lakshmi Nagar,116252,Villa,4730,Urban
India,Assam,West Karbi Anglong,Dhubri,Saraswati Puram,113216,Independent House,3983,Urban
India,Assam,West Karbi Anglong,Dhubri,Durga Colony,111611,Duplex,6865,Urban
India,Assam,West Karbi Anglong,Dhubri,Hanuman Street,116378,Villa,1427,Rural
India,Assam,West Karbi Anglong,Guwahati,Ganesh Nagar,114571,Villa,5430,Urban
India,Assam,West Karbi Anglong,Guwahati,Kali Bari,119832,Villa,5700,Urban
India,Assam,West Karbi Anglong,Guwahati,Temple Road,111722,Independent House,7044,Urban
India,Assam,West Karbi Anglong,Karimganj,Church Street,115083,Duplex,3492,Urban
India,Assam,West Karbi Anglong,Karimganj,Mosque Road,119854,Apartment,2263,Rural
India,Assam,West Karbi Anglong,Karimganj,Gurudwara Area,111172,Independent House,2345,Urban
India,Assam,West Karbi Anglong,Karimganj,MG Road,111610,Duplex,3301,Urban
India,Assam,West Karbi Anglong,Karimganj,Main Road,112735,Plot,7671,Urban
India,Assam,West Karbi Anglong,Karimganj,Station Road,115143,Independent House,3298,Urban
India,Assam,West Karbi Anglong,Karimganj,Bypass Road,115262,Villa,4273,Urban
India,Assam,West Karbi Anglong,Karimganj,Ring Road,112338,Villa,1953,Rural
India,Assam,West Karbi Anglong,Tezpur,Market Area,113981,Plot,2816,Urban
India,Assam,West Karbi Anglong,Tezpur,Commercial Street,118930,Villa,1655,Rural
India,Assam,West Karbi Anglong,Barpeta,Shopping Complex,118075,Villa,4892,Urban
India,Assam,West Karbi Anglong,Barpeta,Trade Centre,116936,Independent House,5485,Urban
India,Assam,West Karbi Anglong,Barpeta,Sadar Bazar,110157,Duplex,2063,Rural
India,Assam,West Karbi Anglong,Barpeta,Bara Bazar,113641,Independent House,7072,Urban
India,Assam,West Karbi Anglong,Haflong,Kirana Market,117095,Independent House,4769,Urban
India,Assam,West Karbi Anglong,Haflong,Mandi Area,113990,Plot,1035,Rural
India,Assam,West Karbi Anglong,Jorhat,Bus Stand,119895,Villa,5217,Urban
India,Assam,West Karbi Anglong,Jorhat,East Extension,112588,Duplex,4575,Urban
India,Assam,West Karbi Anglong,Jorhat,West Extension,115777,Plot,1148,Rural
India,Assam,West Karbi Anglong,Jorhat,North Colony,119024,Villa,2301,Rural
India,Assam,West Karbi Anglong,Jorhat,South Area,116936,Villa,2871,Urban
India,Assam,West Karbi Anglong,Jorhat,Central Zone,116492,Plot,851,Rural
India,Assam,West Karbi Anglong,Jorhat,Inner Circle,114199,Villa,6803,Urban
India,Assam,West Karbi Anglong,Nalbari,Outer Ring,115771,Apartment,1017,Rural
India,Assam,West Karbi Anglong,Nalbari,Upper Road,113818,Independent House,4310,Urban
India,Assam,West Karbi Anglong,Nalbari,Lower Market,114835,Villa,2565,Urban
India,Assam,West Karbi Anglong,Nalbari,Park Road,116148,Independent House,5553,Urban
India,Assam,West Karbi Anglong,Nalbari,Garden Colony,110704,Plot,7100,Urban
India,Assam,West Karbi Anglong,Nalbari,Lake View,115232,Villa,5941,Urban
India,Assam,West Karbi Anglong,Mangaldoi,Hill View,113630,Plot,5009,Urban
India,Assam,West Karbi Anglong,Mangaldoi,River Side,113894,Duplex,3035,Urban
India,Assam,West Karbi Anglong,Bongaigaon,Fort Area,116930,Plot,3206,Urban
India,Assam,West Karbi Anglong,Bongaigaon,Palace Road,114239,Villa,5244,Urban
India,Assam,West Karbi Anglong,Bongaigaon,Stadium Road,115282,Independent House,3098,Urban
India,Assam,West Karbi Anglong,Bongaigaon,Hospital Road,118717,Apartment,908,Rural
India,Assam,West Karbi Anglong,Kokrajhar,University Road,114506,Apartment,2463,Rural
India,Assam,West Karbi Anglong,Kokrajhar,Airport Road,117436,Villa,7692,Urban
India,Assam,West Karbi Anglong,Kokrajhar,IT Park,117219,Apartment,3506,Urban
India,Assam,West Karbi Anglong,Kokrajhar,Industrial Area,117430,Independent House,1210,Rural
India,Assam,West Karbi Anglong,Hailakandi,Tech Zone,115508,Duplex,5469,Urban
India,Assam,West Karbi Anglong,Hailakandi,Business District,113886,Apartment,4573,Urban
India,Assam,West Karbi Anglong,Hailakandi,Green Park,114516,Villa,4177,Urban
India,Assam,West Karbi Anglong,Hailakandi,Flora Valley,113054,Plot,6509,Urban
India,Bihar,Araria,Purnia,Sunrise Colony,112682,Independent House,5290,Urban
India,Bihar,Araria,Purnia,Sunset Avenue,113556,Duplex,3010,Urban
India,Bihar,Araria,Purnia,Valley View,113289,Villa,6179,Urban
India,Bihar,Araria,Purnia,Highland,112905,Duplex,6831,Urban
India,Bihar,Araria,Jamalpur,Meadows,110967,Apartment,1406,Rural
India,Bihar,Araria,Jamalpur,Paradise Colony,119634,Apartment,6560,Urban
India,Bihar,Araria,Sitamarhi,Silver Oak,115735,Independent House,7889,Urban
India,Bihar,Araria,Sitamarhi,Golden Avenue,112755,Duplex,6202,Urban
India,Bihar,Araria,Sitamarhi,Ashok Nagar,112331,Duplex,4556,Urban
India,Bihar,Araria,Sitamarhi,Anand Vihar,112968,Plot,7202,Urban
India,Bihar,Araria,Sitamarhi,Amar Colony,111233,Duplex,2281,Rural
India,Bihar,Araria,Bagaha,Arjun Nagar,111058,Plot,1300,Rural
India,Bihar,Araria,Bagaha,Balaji Layout,112441,Apartment,2229,Urban
India,Bihar,Araria,Bagaha,Bharat Nagar,116850,Villa,4373,Urban
India,Bihar,Araria,Bagaha,Chanakya Puri,115366,Independent House,2042,Rural
India,Bihar,Araria,Bettiah,Dayal Colony,114077,Villa,6356,Urban
India,Bihar,Araria,Bettiah,Gautam Nagar,113222,Apartment,4494,Urban
India,Bihar,Araria,Bettiah,Hari Nagar,113364,Apartment,3969,Urban
India,Bihar,Araria,Bettiah,Jain Colony,117750,Plot,4500,Urban
India,Bihar,Araria,Bettiah,Kiran Vihar,116559,Duplex,3202,Urban
India,Bihar,Araria,Bettiah,Laxman Nagar,115724,Villa,1981,Rural
India,Bihar,Araria,Bettiah,Moti Nagar,110341,Independent House,2406,Rural
India,Bihar,Araria,Bettiah,Nirman Vihar,118389,Apartment,4505,Urban
India,Bihar,Araria,Darbhanga,Om Nagar,112149,Villa,1142,Rural
India,Bihar,Araria,Darbhanga,Paschim Vihar,119997,Duplex,5739,Urban
India,Bihar,Araria,Darbhanga,Purva Colony,113492,Duplex,2310,Urban
India,Bihar,Araria,Darbhanga,Raghav Layout,116636,Plot,1934,Rural
India,Bihar,Araria,Arrah,Satya Nagar,116207,Independent House,3613,Urban
India,Bihar,Araria,Arrah,Uday Park,113437,Villa,1596,Rural
India,Bihar,Araria,Bihar Sharif,Vijay Nagar,115303,Plot,2091,Rural
India,Bihar,Araria,Bihar Sharif,Yogi Colony,113872,Plot,5524,Urban
India,Bihar,Araria,Bihar Sharif,Prakash Nagar,115879,Independent House,846,Rural
India,Bihar,Araria,Bihar Sharif,Shanti Nagar,117197,Duplex,2079,Rural
India,Bihar,Araria,Chhapra,Keshav Nagar,117539,Independent House,5699,Urban
India,Bihar,Araria,Chhapra,Mahavir Nagar,114553,Independent House,6859,Urban
India,Bihar,Araria,Chhapra,Radha Krishna Colony,111592,Plot,4230,Urban
India,Bihar,Araria,Chhapra,Shankar Nagar,115866,Villa,3574,Urban
India,Bihar,Araria,Begusarai,Srinivasa Layout,112990,Villa,7542,Urban
India,Bihar,Araria,Begusarai,Vasant Vihar,114296,Duplex,3071,Urban
India,Bihar,Araria,Begusarai,Chandra Layout,114853,Independent House,6517,Urban
India,Bihar,Araria,Begusarai,Surya Nagar,117083,Villa,1759,Rural
India,Bihar,Araria,Begusarai,Prabhat Colony,113518,Duplex,3062,Urban
India,Bihar,Arwal,Darbhanga,Usha Nagar,117588,Independent House,5848,Urban
India,Bihar,Arwal,Darbhanga,Ravi Shankar Nagar,115756,Independent House,6275,Urban
India,Bihar,Arwal,Darbhanga,Sai Nagar,113010,Apartment,1943,Rural
India,Bihar,Arwal,Darbhanga,Sarita Vihar,115888,Plot,5768,Urban
India,Bihar,Arwal,Darbhanga,Panch Rasta Area,118362,Duplex,4845,Urban
India,Bihar,Arwal,Darbhanga,Bus Stand Area,115981,Villa,6110,Urban
India,Bihar,Arwal,Jamalpur,Yogi Colony,112749,Plot,2474,Rural
India,Bihar,Arwal,Jamalpur,Stadium Road,116135,Independent House,4896,Urban
India,Bihar,Arwal,Motihari,Lohiya Nagar,110268,Villa,3433,Urban
India,Bihar,Arwal,Motihari,Shanti Nagar,111555,Plot,1408,Rural
India,Bihar,Arwal,Motihari,Auto Stand,112748,Duplex,894,Rural
India,Bihar,Arwal,Muzaffarpur,Khan Market,112832,Apartment,6356,Urban
India,Bihar,Arwal,Muzaffarpur,Do Pura,110226,Villa,5831,Urban
India,Bihar,Arwal,Muzaffarpur,Mahavir Nagar,114502,Villa,7698,Urban
India,Bihar,Arwal,Muzaffarpur,Journalists Colony,118104,Duplex,2830,Urban
India,Bihar,Arwal,Muzaffarpur,Defence Colony,118972,Plot,4796,Urban
India,Bihar,Arwal,Nawada,Char Bagh,112667,Apartment,3985,Urban
India,Bihar,Arwal,Nawada,Bara Bazar,113032,Plot,3193,Urban
India,Bihar,Arwal,Danapur,South Extension,111466,Duplex,2406,Rural
India,Bihar,Arwal,Danapur,Secretariat Road,119827,Apartment,5958,Urban
India,Bihar,Arwal,Danapur,Saat Rasta,118614,Plot,1735,Rural
India,Bihar,Arwal,Danapur,Paltan Bazaar,114796,Villa,5893,Urban
India,Bihar,Arwal,Danapur,Crystal Garden,116806,Independent House,6587,Urban
India,Bihar,Arwal,Danapur,Usha Nagar,113154,Plot,2241,Urban
India,Bihar,Arwal,Danapur,Highland Park,116225,Villa,3905,Urban
India,Bihar,Arwal,Bagaha,Sai Nagar,117514,Duplex,7494,Urban
India,Bihar,Arwal,Bagaha,Monastery Road,112099,Plot,1243,Rural
India,Bihar,Arwal,Sitamarhi,Purab Colony,113297,Independent House,6695,Urban
India,Bihar,Arwal,Sitamarhi,Cinema Road,110617,Villa,2309,Rural
India,Bihar,Arwal,Bhagalpur,Masjid Area,117183,Apartment,1014,Rural
India,Bihar,Arwal,Bhagalpur,Recreation Ground,115457,Plot,7784,Urban
India,Bihar,Arwal,Bhagalpur,Central Zone,112108,Apartment,4040,Urban
India,Bihar,Arwal,Bhagalpur,Shiksha Nagar,119137,Duplex,7089,Urban
India,Bihar,Arwal,Bhagalpur,Civil Lines,117670,Apartment,5567,Urban
India,Bihar,Arwal,Bhagalpur,Creek Area,116893,Villa,1362,Rural
India,Bihar,Arwal,Bhagalpur,Chandra Layout,111337,Plot,1730,Rural
India,Bihar,Arwal,Munger,Kamala Nagar,118138,Duplex,898,Rural
India,Bihar,Arwal,Munger,Char Imli,111615,Duplex,2924,Urban
India,Bihar,Aurangabad,Kishanganj,Prince Road,117676,Apartment,5693,Urban
India,Bihar,Aurangabad,Kishanganj,Ram Nagar,113377,Apartment,2033,Rural
India,Bihar,Aurangabad,Kishanganj,Vrindavan Colony,118095,Villa,1497,Rural
India,Bihar,Aurangabad,Kishanganj,Export Zone,115109,Independent House,6736,Urban
India,Bihar,Aurangabad,Kishanganj,Lal Bahadur Nagar,111113,Villa,6842,Urban
India,Bihar,Aurangabad,Kishanganj,Awas Vihar,113460,Plot,5442,Urban
India,Bihar,Aurangabad,Kishanganj,University Road,113328,Plot,6591,Urban
India,Bihar,Aurangabad,Kishanganj,Karmchari Nagar,110357,Villa,2495,Rural
India,Bihar,Aurangabad,Motihari,Railway Colony,115253,Villa,2240,Rural
India,Bihar,Aurangabad,Motihari,Talab Area,111510,Independent House,2103,Rural
India,Bihar,Aurangabad,Motihari,West Extension,118591,Villa,6850,Urban
India,Bihar,Aurangabad,Motihari,Kirana Market,113735,Duplex,3577,Urban
India,Bihar,Aurangabad,Motihari,Fort Area,111811,Apartment,2436,Rural
India,Bihar,Aurangabad,Motihari,Harbor Road,119875,Duplex,7366,Urban
India,Bihar,Aurangabad,Sasaram,Chowrasta,114987,Duplex,3266,Urban
India,Bihar,Aurangabad,Sasaram,Safdarjung Enclave,110636,Villa,7242,Urban
India,Bihar,Aurangabad,Sasaram,College Road,119986,Duplex,6767,Urban
India,Bihar,Aurangabad,Sasaram,River Side,111059,Plot,4926,Urban
India,Bihar,Aurangabad,Sasaram,Hospital Road,115010,Independent House,7022,Urban
India,Bihar,Aurangabad,Sasaram,Shopping Complex,111734,Plot,3629,Urban
India,Bihar,Aurangabad,Sasaram,Play Ground Area,113243,Independent House,1832,Rural
India,Bihar,Aurangabad,Purnia,Qutub Area,118467,Villa,3701,Urban
India,Bihar,Aurangabad,Purnia,North Colony,118378,Villa,5040,Urban
India,Bihar,Aurangabad,Begusarai,Ganesh Puram,111607,Duplex,2270,Rural
India,Bihar,Aurangabad,Begusarai,Ratna Vihar,119894,Villa,4529,Urban
India,Bihar,Aurangabad,Begusarai,Prakash Nagar,112628,Villa,6231,Urban
India,Bihar,Aurangabad,Begusarai,Jor Bagh,115663,Duplex,2948,Urban
India,Bihar,Aurangabad,Begusarai,Fancy Bazaar,110244,Plot,5186,Urban
India,Bihar,Aurangabad,Begusarai,Flora Valley,119397,Villa,4002,Urban
India,Bihar,Aurangabad,Bettiah,Station Road,114480,Independent House,2186,Rural
India,Bihar,Aurangabad,Bettiah,Market Area,111953,Independent House,1619,Rural
India,Bihar,Aurangabad,Bettiah,Moti Nagar,117864,Independent House,3413,Urban
India,Bihar,Aurangabad,Gaya,Amar Colony,112223,Apartment,2140,Rural
India,Bihar,Aurangabad,Gaya,Kasai Mohalla,115713,Apartment,4538,Urban
India,Bihar,Aurangabad,Gaya,Millennium Park,112732,Independent House,6075,Urban
India,Bihar,Aurangabad,Gaya,Backbay,110840,Duplex,2379,Urban
India,Bihar,Aurangabad,Gaya,Palace Road,114986,Duplex,2284,Urban
India,Bihar,Aurangabad,Gaya,Mandir Marg,119317,Villa,7009,Urban
India,Bihar,Aurangabad,Gaya,Ambedkar Nagar,112605,Apartment,7922,Urban
India,Bihar,Aurangabad,Gaya,Hari Nagar,118025,Independent House,1081,Rural
India,Bihar,Aurangabad,Siwan,Main Road,117756,Independent House,4449,Urban
India,Bihar,Aurangabad,Siwan,Anand Vihar,119629,Plot,6065,Urban
India,Bihar,Aurangabad,Siwan,Gyan Vihar,116512,Independent House,1188,Rural
India,Bihar,Aurangabad,Siwan,Bhagat Singh Nagar,112555,Duplex,6723,Urban
India,Bihar,Aurangabad,Siwan,Outer Ring,116280,Independent House,3208,Urban
India,Bihar,Aurangabad,Siwan,Red Fort Area,112203,Independent House,4395,Urban
India,Bihar,Aurangabad,Siwan,CGHS Colony,119940,Duplex,3025,Urban
India,Bihar,Aurangabad,Bhagalpur,Kirti Nagar,116376,Villa,3416,Urban
India,Bihar,Aurangabad,Bhagalpur,Patel Nagar,117926,Plot,1409,Rural
India,Bihar,Aurangabad,Munger,Dayal Colony,118881,Duplex,3762,Urban
India,Bihar,Aurangabad,Munger,Paschim Colony,115527,Duplex,3004,Urban
India,Bihar,Aurangabad,Munger,Ashram Road,110991,Apartment,4059,Urban
India,Bihar,Aurangabad,Munger,Riverside Colony,119589,Independent House,6799,Urban
India,Bihar,Aurangabad,Munger,Gurudwara Road,111347,Duplex,3631,Urban
India,Bihar,Aurangabad,Munger,Ruby Avenue,119919,Duplex,4285,Urban
India,Bihar,Banka,Munger,Sunrise Colony,114657,Villa,2208,Rural
India,Bihar,Banka,Munger,Keshav Nagar,113540,Duplex,3967,Urban
India,Bihar,Banka,Munger,Sadak,119178,Duplex,7957,Urban
India,Bihar,Banka,Munger,Purana Qila,112727,Duplex,3178,Urban
India,Bihar,Banka,Munger,Shankar Nagar,115702,Villa,1271,Rural
India,Bihar,Banka,Munger,Lake View,111904,Duplex,5750,Urban
India,Bihar,Banka,Nawada,Nehru Nagar,115558,Villa,4269,Urban
India,Bihar,Banka,Nawada,Beach Road,115691,Independent House,3507,Urban
India,Bihar,Banka,Nawada,Cooperative Colony,118153,Plot,6897,Urban
India,Bihar,Banka,Danapur,Decade Avenue,113262,Plot,2192,Rural
India,Bihar,Banka,Danapur,Srinivasa Layout,115463,Villa,7489,Urban
India,Bihar,Banka,Danapur,Vikas Nagar,110280,Duplex,5137,Urban
India,Bihar,Banka,Danapur,Azad Nagar,111996,Duplex,989,Rural
India,Bihar,Banka,Danapur,Silver Oak,110092,Plot,2647,Urban
India,Bihar,Banka,Danapur,Subhash Nagar,112190,Apartment,5424,Urban
India,Bihar,Banka,Danapur,Sunflower Park,119420,Apartment,1657,Rural
India,Bihar,Banka,Danapur,Collectorate,116529,Duplex,6172,Urban
India,Bihar,Banka,Arrah,Tagore Town,114595,Plot,6315,Urban
India,Bihar,Banka,Arrah,Raghav Layout,116145,Duplex,6241,Urban
India,Bihar,Banka,Arrah,Shastri Nagar,118243,Independent House,2950,Urban
India,Bihar,Banka,Arrah,Kasba,119315,Independent House,4065,Urban
India,Bihar,Banka,Arrah,Cantonment,119414,Plot,3126,Urban
India,Bihar,Banka,Arrah,Church Street,111250,Duplex,4499,Urban
India,Bihar,Banka,Bihar Sharif,Prem Nagar,110478,Plot,945,Rural
India,Bihar,Banka,Bihar Sharif,Friends Colony,114811,Independent House,7997,Urban
India,Bihar,Banka,Bihar Sharif,Engineers Colony,116400,Villa,3779,Urban
India,Bihar,Banka,Motihari,Banyan Tree Area,113074,Villa,4697,Urban
India,Bihar,Banka,Motihari,Victoria Park,116228,Independent House,6342,Urban
India,Bihar,Banka,Motihari,Lodhi Colony,113196,Duplex,7472,Urban
India,Bihar,Banka,Motihari,Shiva Nagar,111830,Duplex,3789,Urban
India,Bihar,Banka,Motihari,Om Nagar,113660,Plot,4794,Urban
India,Bihar,Banka,Motihari,King's Circle,111698,Villa,4068,Urban
India,Bihar,Banka,Motihari,Chanakya Puri,116833,Duplex,7570,Urban
India,Bihar,Banka,Motihari,Housing Board Colony,113849,Duplex,2355,Rural
India,Bihar,Begusarai,Katihar,Bhakti Nagar,112211,Independent House,1086,Rural
India,Bihar,Begusarai,Katihar,Mangal Nagar,111120,Villa,5336,Urban
India,Bihar,Begusarai,Katihar,Sainik Colony,113489,Plot,2748,Urban
India,Bihar,Begusarai,Katihar,Cosmopolitan Road,112691,Apartment,2115,Rural
India,Bihar,Begusarai,Katihar,Kali Mandir Road,114848,Plot,1443,Rural
India,Bihar,Begusarai,Katihar,Uday Park,112436,Apartment,2421,Rural
India,Bihar,Begusarai,Katihar,Kattra,111077,Apartment,7020,Urban
India,Bihar,Begusarai,Katihar,Venkatesh Nagar,110579,Plot,7664,Urban
India,Bihar,Begusarai,Darbhanga,Bagh,119785,Independent House,1348,Rural
India,Bihar,Begusarai,Darbhanga,Emerald Park,116705,Duplex,4810,Urban
India,Bihar,Begusarai,Darbhanga,Bharat Nagar,117763,Plot,7075,Urban
India,Bihar,Begusarai,Darbhanga,Dakshin Vihar,119383,Independent House,1662,Rural
India,Bihar,Begusarai,Darbhanga,Shahr Area,118956,Duplex,2816,Urban
India,Bihar,Begusarai,Muzaffarpur,Marigold Colony,117203,Apartment,4227,Urban
India,Bihar,Begusarai,Muzaffarpur,Old City,114934,Apartment,6304,Urban
India,Bihar,Begusarai,Muzaffarpur,Taj Nagar,119210,Duplex,2262,Rural
India,Bihar,Begusarai,Muzaffarpur,East Avenue,117873,Duplex,1550,Rural
India,Bihar,Begusarai,Muzaffarpur,Civil Lines,111795,Plot,5797,Urban
India,Bihar,Begusarai,Muzaffarpur,East Park,111879,Duplex,5111,Urban
India,Bihar,Begusarai,Muzaffarpur,East Extension,113158,Independent House,1066,Rural
India,Bihar,Begusarai,Motihari,West Avenue,115445,Villa,5136,Urban
India,Bihar,Begusarai,Motihari,Cantonment,116958,Independent House,2946,Urban
India,Bihar,Begusarai,Motihari,West Park,114306,Apartment,7820,Urban
India,Bihar,Begusarai,Motihari,West Extension,110287,Apartment,6545,Urban
India,Bihar,Begusarai,Motihari,North Avenue,113128,Duplex,7337,Urban
India,Bihar,Begusarai,Motihari,Old City,110071,Independent House,6059,Urban
India,Bihar,Begusarai,Motihari,North Park,115078,Duplex,1745,Rural
India,Bihar,Begusarai,Motihari,North Extension,118433,Independent House,7491,Urban
India,Bihar,Begusarai,Bagaha,South Avenue,116775,Apartment,7187,Urban
India,Bihar,Begusarai,Bagaha,New Town,112438,Duplex,6104,Urban
India,Bihar,Begusarai,Bagaha,South Park,111657,Villa,4145,Urban
India,Bihar,Begusarai,Bagaha,South Extension,116830,Villa,4799,Urban
India,Bihar,Begusarai,Bagaha,Central Avenue,111681,Duplex,3165,Urban
India,Bihar,Begusarai,Bagaha,City Centre,118273,Duplex,1192,Rural
India,Bihar,Begusarai,Bagaha,Central Park,116923,Plot,5572,Urban
